txn_id,timestamp,invoice_no,exporter_iec,importer_iec,exporter_district,hs_code,goods_description,quantity,unit,weight_kg,declared_value_usd,actual_value_usd,benchmark_value_usd,declared_unit_price,benchmark_unit_price,origin_country,origin_risk_score,port_of_export,port_hs_mismatch,transshipment_flag,bol_weight,bol_number,packing_list,letter_of_credit,port_arrival_record,transit_port,abnormal_route_flag,further_shipment_records,transshipment_count,shared_address_flag,related_party_flag,repeat_shipment_count_30d,payment_terms,bank_name,ad_code,price_deviation_pct,weight_to_value_ratio,is_round_invoice,is_ghost_shipment,is_duplicate_invoice,description_specificity,suspicious_filing_hour,days_to_gst_period,benford_first_digit,exporter_iec_age_days,exporter_is_shell,exporter_turnover_cap_ratio,fraud_type,is_fraud
9e0369a5-d8b8-43ba-89e4-933ec95389cf,2024-11-20 07:14:46,INV-TX1027,74155854173,26271103277,Tiruppur,6204,maximize B2B systems products,1577.92,NOS,5260.16,9750.35,9750.35,9750.35,6.1792,6.1792,BD,0.35,INITP6,0,0,5260.16,BOL-2877YtZw,True,True,True,,1,1,1,0,0,3,TT,Indian Overseas Bank,471074,0.0,0.539485,0,0,0,4,0,9,9,4380,0,1.6761247929804184,round_tripping,1
e6b64117-9d6a-4f15-890b-162d6b864ec2,2025-11-25 12:50:52,INV-Ez3009,73599992481,36539041495,Madurai,8471,general cargo,919.47,KG,0.0,95158.05,95158.05,95158.05,103.4927,103.4927,CN,0.1,INMAA4,0,0,0.0,,,True,,,0,1,1,0,0,3,TT,ICICI Bank,474836,0.0,0.0,0,1,0,2,0,14,9,4745,0,1.7280104491716197,ghost_shipment,1
9f419824-ae9d-4290-8cb7-1178da1d7740,2025-09-06 21:29:25,INV-TI4166,84105516273,11383093190,Dharmapuri,0803,whiteboard plug-and-play e-services products,8929.86,LTR,30660.7,13647.02,3625.19,3625.19,1.5282,0.406,VN,0.4,INNSA1,0,0,30660.7,BOL-7449DTNU,True,True,True,,0,0,3,0,0,2,DA,Indian Overseas Bank,656059,276.45,2.246696,0,0,0,4,0,1,1,4015,0,2.1736267902243815,over_invoicing,1
1a0f4d44-d23a-4023-bea2-8aab0b6c56e5,2025-03-08 23:48:36,INV-XE1330,84675823461,31822541259,Virudhunagar,6110,Digitized national intranet goods,1718.47,LTR,5899.07,7268.42,7268.42,7268.42,4.2296,4.2296,HK,0.45,INNSA1,0,0,5899.07,BOL-4138PeXr,True,True,True,HK,0,1,1,0,0,0,LC,Canara Bank,123441,0.0,0.811603,0,0,0,4,0,1,7,5110,0,1.9883461638043805,clean,0
996be8df-e636-4aa5-8bf5-3025c0f03449,2024-08-12 02:24:17,INV-mw7638,32008043228,56506668029,Chennai,8517,Ameliorated web-enabled forecast goods,1710.41,NOS,4221.38,94882.19,94882.19,94882.19,55.4733,55.4733,JP,0.1,INNSA1,0,0,4221.38,BOL-4052MrQf,True,True,True,,0,1,1,0,0,1,DA,Canara Bank,913387,0.0,0.044491,0,0,0,4,1,1,9,2920,0,1.7415678229652019,clean,0
8289bf7e-020a-4d56-bdd6-ff70842567c3,2024-09-05 19:27:11,INV-Dp9858,69009960074,54902731721,Tiruppur,2709,Re-engineered local monitoring goods,1258.25,NOS,2830.14,741.55,741.55,741.55,0.5893,0.5893,SY,0.95,INITP6,0,0,2830.14,BOL-0685wZKV,True,True,True,,0,1,1,0,0,0,TT,Punjab National Bank,714332,0.0,3.816542,0,0,0,4,0,2,7,2555,0,2.6325658953808526,clean,0
5af16f12-d98c-4dad-b2e3-6fbf03114cd8,2025-09-14 22:26:20,INV-iX6149,95708690178,38858087059,Tiruchirappalli,5201,Virtual coherent initiative goods,4962.69,PCS,7641.26,10709.86,10709.86,10709.86,2.1581,2.1581,CN,0.1,INNSA1,0,0,7641.26,BOL-6058JZYY,True,True,True,,0,1,3,0,0,1,DA,Union Bank of India,580838,0.0,0.713479,0,0,0,4,0,3,1,4015,0,1.3442964856633943,clean,0
70c760e7-2bb0-427a-a802-f0eb88bd3b58,2025-01-15 05:35:18,INV-zz0474,72445316629,92489206940,Madurai,5201,Robust actuating encryption goods,9292.89,LTR,18008.9,19088.23,19088.23,19088.23,2.0541,2.0541,NG,0.7,INMAA4,0,0,18008.9,BOL-9763jXwx,True,True,True,,0,1,3,0,0,2,DP,Canara Bank,782693,0.0,0.943456,0,0,0,4,0,4,1,1095,0,1.07343008155453,clean,0
81929472-b89c-41c3-aafa-dee4a1d6c8ea,2026-02-23 18:47:59,INV-Xe5425,89033646009,94415760940,Chennai,0803,exploit impactful supply-chains products,3545.95,PCS,15086.21,4851.18,1790.55,1790.55,1.3681,0.505,KP,1.0,INNSA1,0,0,15086.21,BOL-8613GPlK,True,True,True,,0,1,2,0,0,0,LC,Union Bank of India,996720,170.93,3.109801,0,0,0,4,0,12,4,3650,0,0.6627535553885223,over_invoicing,1
a0a15b89-e10c-48c6-b168-1467d986e980,2024-06-12 00:10:14,INV-Bn5950,82678290513,16177338242,Dharmapuri,8542,De-engineered 5thgeneration system engine goods,3485.75,LTR,14807.79,448234.89,448234.89,448234.89,128.5906,128.5906,GB,0.1,INNSA1,0,0,14807.79,BOL-6196hiKi,True,True,True,,0,0,2,0,0,0,TT,Federal Bank,463188,0.0,0.033036,0,0,0,5,0,1,4,2555,0,1.7472812163656521,clean,0
d538a843-9d57-49d4-8660-b725ec6bd6ad,2024-05-12 13:26:33,INV-QH7004,25665632004,50053358141,Tiruppur,6204,Balanced eco-centric Internet solution goods,1548.3,LTR,6188.37,9414.99,9414.99,9414.99,6.0809,6.0809,IR,0.98,INITP6,0,0,6188.37,BOL-3570aYGL,True,True,True,,0,1,1,0,1,2,DA,Indian Bank,836295,0.0,0.657288,0,0,0,5,0,1,9,365,1,53.305347864657335,clean,0
c88921c0-0566-41d2-8a4b-1861b6fdc322,2025-02-27 07:59:35,INV-um3206,24424207127,39649000330,Virudhunagar,6403,Cross-platform transitional adapter goods,4105.35,PCS,7770.45,36517.87,36517.87,36517.87,8.8952,8.8952,JP,0.1,INNSA1,0,0,7770.45,BOL-9045aCiS,True,True,True,,0,1,3,0,0,0,CAD,Indian Overseas Bank,610505,0.0,0.212785,0,0,0,4,0,16,3,3650,0,2.5636412987329096,clean,0
64c362eb-c004-4feb-9901-26614b583f18,2026-01-31 05:13:10,INV-jD9864,17852813842,68763577164,Namakkal,8471,Switchable discrete Graphic Interface goods,2787.56,KG,9388.62,352641.17,352641.17,352641.17,126.5052,126.5052,US,0.1,INNSA1,0,0,9388.62,BOL-9451AZGz,True,True,True,,0,1,3,0,0,1,DA,Union Bank of India,886092,0.0,0.026624,0,0,0,5,0,20,3,365,0,2.27777489171867,clean,0
1164d60b-79b2-432a-b3f5-9f5fac989eaa,2024-10-03 09:21:00,INV-FX7244,58672452043,59229312364,Sivaganga,8703,Object-based bifurcated portal goods,3581.34,MTR,14433.62,35571467.79,35571467.79,35571467.79,9932.4365,9932.4365,SY,0.95,INNSA1,0,0,14433.62,BOL-0129KRfc,True,True,True,,0,1,0,0,0,0,LC,Bank of Baroda,760538,0.0,0.000406,0,0,0,4,0,4,3,3650,0,2.5735939855944268,clean,0
394003cd-6b3b-422b-95d6-6c3c48de8abc,2025-04-10 15:42:23,INV-bg3000,26094736938,46705863655,Madurai,2709,mesh distributed content products,5189.44,NOS,11300.85,3755.06,3755.06,3755.06,0.7236,0.7236,SG,0.1,INMAA4,0,0,11300.85,BOL-5741gSOK,True,True,True,SG,1,0,0,0,0,4,CAD,Federal Bank,110862,0.0,3.009499,0,0,0,4,0,1,3,1460,0,1.1542981396214895,round_tripping,1
132d75b7-3ca1-450e-8830-4a4c453c6f90,2026-02-16 07:41:27,INV-SH4072,76385218292,16138346920,Thoothukudi,5201,Robust multi-state algorithm goods,6668.91,NOS,27184.75,12531.97,12531.97,12531.97,1.8792,1.8792,MM,0.85,INTUT1,0,0,27184.75,BOL-0601GGKk,True,True,True,,0,1,1,0,0,2,CAD,HDFC Bank,003030,0.0,2.169232,0,0,0,4,0,5,1,730,0,2.3155865875967723,clean,0
7e7cbf3c-490c-4793-abde-8c533c284758,2025-11-03 07:47:49,INV-pa6666,15423801073,59025773713,Dharmapuri,5201,iterate seamless markets products,9410.93,NOS,12122.26,3686.13,14487.5,14487.5,0.3917,1.5394,HK,0.45,INNSA1,0,0,12122.26,BOL-6340ytEq,True,True,True,HK,0,0,3,0,0,3,LC,Punjab National Bank,322299,-74.56,3.288616,0,0,0,4,0,4,3,5110,0,1.9675016991437204,under_invoicing,1
2cb74ad3-1b29-4e8c-8957-c395d0f84192,2025-10-24 17:02:25,INV-vX3209,13077067392,86958999672,Thoothukudi,6403,Triple-buffered analyzing intranet goods,8079.73,NOS,37313.2,60858.35,60858.35,60858.35,7.5322,7.5322,JP,0.1,INTUT1,0,0,37313.2,BOL-9265YxgS,True,True,True,,0,1,4,0,0,1,DP,Union Bank of India,077072,0.0,0.613116,0,0,0,4,0,13,6,2190,0,1.5999369551191986,clean,0
41e00f4b-36b5-42f8-bd25-18c10e32cc2d,2024-11-04 19:39:37,INV-Lx4337,27739858588,45119445045,Erode,6403,Horizontal zero administration open architecture goods,3167.38,NOS,9991.01,24893.42,24893.42,24893.42,7.8593,7.8593,IR,0.98,INNSA1,0,0,9991.01,BOL-0213NiAq,True,True,True,,0,1,3,0,0,1,LC,Axis Bank,193586,0.0,0.401351,0,0,0,6,0,3,2,4745,0,2.544248639951251,clean,0
28ec3ee6-828f-41b0-83df-993bce6acade,2025-02-06 15:29:53,INV-sn2843,47849919792,46782706851,Madurai,6403,Synchronized 6thgeneration complexity goods,6752.35,MTR,20684.33,63123.23,63123.23,63123.23,9.3483,9.3483,SY,0.95,INMAA4,0,0,20684.33,BOL-7350XboI,True,True,True,,0,1,1,0,0,0,DP,ICICI Bank,033716,0.0,0.327682,0,0,0,4,0,1,6,4745,0,0.694838427493094,clean,0
4d2bc407-429a-4b19-845c-6ae1828f9ad2,2026-01-09 03:46:34,INV-ZR5318,26589116587,72509748847,Thanjavur,2709,Adaptive asymmetric productivity goods,6921.7,MTR,24507.29,4168.83,4168.83,4168.83,0.6023,0.6023,LK,0.1,INNSA1,0,0,24507.29,BOL-7162dpIv,True,True,True,,0,1,3,0,0,0,DP,State Bank of India,049294,0.0,5.878704,0,0,0,4,1,2,4,5110,0,2.561733879924877,clean,0
4960a6b3-9d26-4e58-9196-3a78d26b03bf,2025-10-04 01:42:29,INV-yX1322,96478101036,91728706139,Vellore,8703,Monitored disintermediate alliance goods,9771.02,PCS,38723.63,100435356.03,100435356.03,100435356.03,10278.9,10278.9,NG,0.7,INNSA1,0,0,38723.63,BOL-0444iAmQ,True,True,True,,0,1,2,0,0,1,CAD,Punjab National Bank,094885,0.0,0.000386,0,0,0,4,0,3,1,2555,0,0.513127313959243,clean,0
df0d8d8c-982f-425f-840d-22772dfa4981,2025-10-23 17:38:38,INV-cg7044,47538720838,85031861987,Tiruchirappalli,8471,De-engineered real-time middleware goods,4314.73,NOS,7289.43,364650.17,364650.17,364650.17,84.5129,84.5129,SY,0.95,INNSA1,0,0,7289.43,BOL-8767DFzb,True,True,True,,0,1,2,0,0,0,TT,City Union Bank,134902,0.0,0.01999,0,0,0,4,0,12,3,1825,0,1.1404903768452441,clean,0
d4767c44-b6ae-4711-b94a-a93cde3bcdb1,2024-11-25 21:49:57,INV-aR8097,29384864570,79356938291,Thoothukudi,8703,Configurable transitional array goods,3941.95,MTR,14078.76,72637603.5,72637603.5,72637603.5,18426.8111,18426.8111,LK,0.1,INTUT1,0,0,14078.76,BOL-5100tXNe,True,True,True,,0,1,2,0,0,2,TT,Canara Bank,119207,0.0,0.000194,0,0,0,4,0,14,7,4380,0,1.7863527436608093,clean,0
e8461509-3531-4f00-a07a-1ab63bcde4d9,2025-12-30 05:01:57,INV-it0100,27386365793,76058944257,Salem,8517,Total executive groupware goods,2849.21,NOS,10073.53,202046.29,202046.29,202046.29,70.9131,70.9131,LK,0.1,INNSA1,0,0,10073.53,BOL-4372CswW,True,True,True,,0,1,2,0,0,1,DP,Union Bank of India,575228,0.0,0.049858,0,0,0,4,0,19,2,1825,0,2.500701186623517,clean,0
eef15e21-b09d-445c-b162-e026fc9a7b71,2025-08-20 17:08:50,INV-Sf4669,38252321538,15975931635,Vellore,5201,Advanced reciprocal functionalities goods,7064.12,MTR,25804.92,13948.31,13948.31,13948.31,1.9745,1.9745,CN,0.1,INNSA1,0,0,25804.92,BOL-8946ghwu,True,True,True,,0,1,1,0,0,1,CAD,Axis Bank,550686,0.0,1.85004,0,0,0,4,0,9,1,2920,0,2.5249309628484533,clean,0
86e5862e-74ad-4252-b4a3-c71cbb9753d5,2025-06-11 00:35:21,INV-jk9910,76214903872,35238644182,Tirunelveli,5201,Adaptive asynchronous implementation goods,9083.35,MTR,34998.62,16488.11,16488.11,16488.11,1.8152,1.8152,AE,0.5,INNSA1,0,0,34998.62,BOL-2373Ihsl,True,True,True,AE,0,1,2,0,0,2,CAD,Indian Overseas Bank,438210,0.0,2.122659,0,0,0,4,0,0,1,3650,0,0.894035729317943,clean,0
da23dc59-9faa-4b19-a723-c0c85dd5a664,2025-03-17 07:21:24,INV-fl1662,10729058813,51855282703,Perambalur,0901,Self-enabling exuding standardization goods,6290.79,PCS,20908.92,20734.59,20734.59,20734.59,3.296,3.296,KP,1.0,INNSA1,0,0,20908.92,BOL-4168IQfk,True,True,True,,0,1,1,0,0,2,TT,Punjab National Bank,413756,0.0,1.008408,0,0,0,4,0,6,2,4015,0,2.339499662303028,clean,0
e11cbae4-8413-4775-9e30-926f2ddb4b9c,2025-07-18 02:32:51,INV-Ua0749,80803584462,30386882321,Thoothukudi,7204,Business-focused 24hour installation goods,9941.4,LTR,43394.34,2492.07,2492.07,2492.07,0.2507,0.2507,AE,0.5,INTUT1,0,0,43394.34,BOL-8191VyVl,True,True,True,HK,0,1,0,0,0,0,DP,Indian Overseas Bank,180922,0.0,17.412969,0,0,0,4,1,7,2,3650,0,2.8712290235870124,clean,0
e19784b3-7c2f-434f-9a89-17fbd3493358,2025-12-07 20:08:58,INV-dG4427,22459425658,17143028731,Tiruppur,8703,Optimized clear-thinking concept goods,3715.31,MTR,9701.55,33183702.21,33183702.21,33183702.21,8931.6223,8931.6223,KP,1.0,INITP6,0,0,9701.55,BOL-7393TurO,True,True,True,,0,1,0,0,0,1,LC,Union Bank of India,193978,0.0,0.000292,0,0,0,4,0,0,3,5110,0,2.3074499389365597,clean,0
b6017a35-d90a-42af-b64b-c74a6e04f0b9,2026-03-19 04:46:53,INV-Cu6985,12352888892,12551758898,Sivaganga,8703,Progressive background throughput goods,3230.48,NOS,5784.58,36271375.68,36271375.68,36271375.68,11227.8704,11227.8704,KP,1.0,INNSA1,0,0,5784.58,BOL-6852iUDa,True,True,True,,0,1,1,0,0,0,CAD,Federal Bank,735296,0.0,0.000159,0,0,0,4,1,8,3,4015,0,2.7985152386326777,clean,0
5ac5c735-6aa3-47b5-8ecc-e549d2b0c313,2024-11-25 09:45:43,INV-Bs2825,60161858921,99299863265,Vellore,0803,Managed next generation hierarchy goods,3093.35,KG,13149.7,721.19,721.19,721.19,0.2331,0.2331,GB,0.1,INNSA1,0,0,13149.7,BOL-5923Wmgv,True,True,True,,0,1,4,0,0,2,CAD,ICICI Bank,495575,0.0,18.233363,0,0,0,5,0,14,7,2190,0,2.5059777571371264,clean,0
a44a7c9a-4de6-4f7d-98d7-8fabf202bb0c,2025-03-30 16:36:58,INV-TL6434,68308118545,73443773586,Thanjavur,8517,Reduced multi-tasking strategy goods,8503.5,NOS,9037.64,433579.41,433579.41,433579.41,50.9883,50.9883,MM,0.85,INNSA1,0,0,9037.64,BOL-1665Vkbx,True,True,True,,0,1,1,0,0,0,LC,Union Bank of India,429498,0.0,0.020844,0,0,0,4,0,19,4,4015,0,1.7469976010608972,clean,0
7db2f3d8-3867-4656-9750-6859e6ba895e,2025-05-18 03:34:17,INV-YL7911,36899245659,61793532644,Kancheepuram,0803,various items,5997.2,NOS,15602.57,271081.87,587389.28,587389.28,45.2014,97.9439,SG,0.1,INNSA1,0,0,15602.57,BOL-1310CDFj,True,True,True,SA,0,1,3,0,0,2,DP,Canara Bank,893926,-53.85,0.057557,0,0,0,2,1,7,2,5110,0,1.6063903581861136,misdescription,1
246d2e0c-8ce8-4437-b130-ac69c51cfcf4,2025-11-30 23:10:06,INV-vI6115,47126157791,25479657187,Tirunelveli,8471,implement end-to-end supply-chains products,9322.88,KG,9923.68,702351.12,702351.12,702351.12,75.3363,75.3363,NG,0.7,INNSA1,0,0,9923.68,BOL-4437Uwqa,True,True,True,,1,1,4,0,0,5,DP,Bank of Baroda,897696,0.0,0.014129,0,0,0,4,0,19,7,1460,0,0.5718984091468161,round_tripping,1
25764e02-63a3-497f-bf23-736a9d262741,2025-03-07 20:21:47,INV-SK0723,86615740020,97258328059,Ranipet,7108,Balanced motivating extranet goods,447.49,KG,1228.87,28133953.28,28133953.28,28133953.28,62869.9338,62869.9338,KP,1.0,INNSA1,0,0,1228.87,BOL-3318ASsa,True,True,True,,0,1,3,0,0,2,CAD,Bank of Baroda,960688,0.0,4.4e-05,0,0,0,4,0,0,2,2190,0,2.4508549761664793,clean,0
c7cee765-9c59-4c1f-8078-73e1307a5e2a,2025-08-24 09:02:43,INV-Sg6779,18778650324,24272358627,Sivaganga,8517,Upgradable tangible methodology goods,6232.24,NOS,6268.23,165861.69,165861.69,165861.69,26.6135,26.6135,AE,0.5,INNSA1,0,0,6268.23,BOL-7778LfPk,True,True,True,HK,0,1,1,0,0,2,DP,Bank of Baroda,371244,0.0,0.037792,0,0,0,4,0,13,1,2920,0,1.668242611535979,clean,0
ea9e38f1-8233-415f-b419-4055b91dc09b,2025-02-24 15:16:53,INV-CH5152,92976372500,46233085694,Tiruppur,6110,Enterprise-wide explicit data-warehouse goods,1911.87,LTR,7099.04,5742.19,5742.19,5742.19,3.0034,3.0034,CN,0.1,INITP6,0,0,7099.04,BOL-6029fXLF,True,True,True,,0,1,2,0,0,0,DP,State Bank of India,579596,0.0,1.236294,0,0,0,4,0,13,5,3285,0,2.178806507164855,clean,0
9c083a51-b015-4299-ac7a-493dc4f6a075,2024-12-17 23:22:45,INV-sj3679,72477661811,92848011398,Sivaganga,6204,Virtual impactful standardization goods,8032.95,LTR,29891.95,38311.9,38311.9,38311.9,4.7693,4.7693,GB,0.1,INNSA1,0,0,29891.95,BOL-6427WQNX,True,True,True,,0,1,4,0,0,0,DP,Canara Bank,435062,0.0,0.780226,0,0,0,4,0,6,3,730,0,0.9634119255617831,clean,0
099dd41a-c2d0-4643-a2c6-359fb002fc21,2026-02-06 01:51:15,INV-CO2305,56062929715,81607998435,Tiruppur,2601,various items,3328.59,MTR,6851.01,97323.3,202066.85,202066.85,29.2386,60.7065,DE,0.1,INITP6,0,0,6851.01,BOL-1783JzWA,True,True,True,,0,0,3,0,0,4,TT,Axis Bank,808361,-51.84,0.070394,0,0,0,2,0,1,9,4745,0,0.7065372245218139,misdescription,1
690673df-e704-43eb-b6f8-2f1de9f1776b,2024-08-10 10:04:51,INV-bT6545,44656386166,17555348813,Kancheepuram,7108,Synchronized content-based success goods,6080.04,MTR,11821.21,385593883.46,385593883.46,385593883.46,63419.6385,63419.6385,PK,0.9,INNSA1,0,0,11821.21,BOL-7718Dtzw,True,True,True,,0,1,0,0,0,2,CAD,Axis Bank,347248,0.0,3.1e-05,0,0,0,4,0,1,3,0,0,1.3248706774882095,clean,0
750cae78-10d0-495f-98b4-0aba8974c2d1,2024-09-29 02:56:47,INV-LV2410,59137769570,78368776962,Perambalur,0803,Organized disintermediate focus group goods,6611.81,PCS,7623.53,2341.32,2341.32,2341.32,0.3541,0.3541,MM,0.85,INNSA1,0,0,7623.53,BOL-5184fSMe,True,True,True,,0,1,4,0,0,2,TT,Indian Bank,674687,0.0,3.256087,0,0,0,5,1,18,2,365,0,2.5383755477379313,clean,0
83290841-e463-48b6-8c79-510d9c74b2d8,2025-05-09 07:48:46,INV-mG6100,58595749899,23177711928,Tiruppur,8471,Customer-focused dedicated artificial intelligence goods,5577.15,LTR,7753.67,594376.56,594376.56,594376.56,106.5736,106.5736,MM,0.85,INITP6,0,0,7753.67,BOL-3032ZZsx,True,True,True,,0,1,4,0,0,1,DA,Axis Bank,850823,0.0,0.013045,0,0,0,5,0,2,5,1825,0,2.165721131599465,clean,0
10a74d10-714e-4569-a2e4-7f8229af6b92,2024-09-24 07:19:17,INV-HJ3684-DUP,68151802474,62357043054,Erode,8517,transform seamless mindshare products,5141.68,NOS,17069.52,228405.59,228405.59,228405.59,44.4224,44.4224,VN,0.4,INNSA1,0,0,17069.52,BOL-6448iSWd,True,True,True,,0,1,1,0,0,4,CAD,Axis Bank,092265,0.0,0.074733,0,0,1,4,0,13,2,3650,0,1.1354353175477063,duplicate_invoice,1
856c2bfa-d72c-485c-99e1-69d0d11d73fe,2024-07-28 18:42:25,INV-Bq8081,62357043054,30733855738,Vellore,0901,Assimilated value-added functionalities goods,4547.55,KG,18444.38,13924.15,13924.15,13924.15,3.0619,3.0619,DE,0.1,INNSA1,0,0,18444.38,BOL-1945qWws,True,True,True,,0,1,0,0,0,0,DA,Canara Bank,301818,0.0,1.324632,0,0,0,4,0,17,1,4380,0,1.218261350873516,clean,0
9178ce57-49d1-4b54-a70f-6cbaed77348a,2025-09-05 07:57:27,INV-kS8391,79259439985,70808354796,Virudhunagar,3004,Phased value-added project goods,562.51,LTR,2419.52,18039.19,18039.19,18039.19,32.0693,32.0693,IR,0.98,INNSA1,0,0,2419.52,BOL-7970OLGY,True,True,True,,0,1,1,0,0,2,TT,Union Bank of India,988323,0.0,0.134126,0,0,0,4,0,2,1,0,0,2.6754600800222605,clean,0
81161ff4-bef3-4866-9fd9-5f960a7c41a9,2024-08-07 21:15:55,INV-OE8375,85282098537,48679071084,Sivaganga,6110,general cargo,750.26,KG,0.0,4635.44,4635.44,4635.44,6.1785,6.1785,SY,0.95,INNSA1,0,0,0.0,,,True,,,0,1,1,0,0,5,DP,Indian Overseas Bank,292951,0.0,0.0,0,1,0,2,0,0,4,4015,0,1.65421518378788,ghost_shipment,1
9ca6a860-2170-4a85-bd6c-b5e244dd212f,2026-03-24 23:48:59,INV-OV2292-DUP,48161279513,27411768029,Ranipet,8517,target impactful technologies products,8637.86,MTR,19393.27,184453.82,184453.82,184453.82,21.3541,21.3541,CN,0.1,INNSA1,0,0,19393.27,BOL-1990vWpe,True,True,True,,0,1,2,0,0,2,TT,HDFC Bank,632111,0.0,0.105139,0,0,1,4,0,13,1,365,0,1.8071324249117287,duplicate_invoice,1
62ba4fde-5abd-4932-9fbb-807e98b6c00b,2024-08-05 09:24:52,INV-JE8561,80437781554,81607998435,Perambalur,2601,Customer-focused bandwidth-monitored database goods,6380.29,LTR,5631.0,1048.26,1048.26,1048.26,0.1643,0.1643,HK,0.45,INNSA1,0,0,5631.0,BOL-0978egSZ,True,True,True,HK,0,0,4,0,0,1,LC,Bank of Baroda,211095,0.0,5.371774,0,0,0,4,0,2,1,2920,0,0.770886719743354,clean,0
0f33b1a2-8e59-48e4-b362-a9d20daa104e,2024-10-10 03:40:07,INV-sX8727,46983407990,62887443587,Vellore,8471,Intuitive systemic definition goods,2079.97,MTR,5502.02,234208.55,234208.55,234208.55,112.6018,112.6018,NG,0.7,INNSA1,0,0,5502.02,BOL-6602THRH,True,True,True,,0,1,2,0,0,2,DA,Indian Overseas Bank,920323,0.0,0.023492,0,0,0,4,1,1,2,3285,0,2.1323574500595615,clean,0
c5dfb81f-3dbb-4369-ae2a-2194f74dd802,2025-04-09 21:01:01,INV-yB0656,55214318209,72056249530,Tiruppur,8471,User-centric leadingedge circuit goods,1322.17,LTR,4409.46,95842.5,95842.5,95842.5,72.4887,72.4887,CN,0.1,INITP6,0,0,4409.46,BOL-6079msEq,True,True,True,,0,1,1,0,0,1,CAD,Indian Overseas Bank,186859,0.0,0.046007,0,0,0,4,0,2,9,4380,0,0.8924445724947865,clean,0
3a100cab-8818-498c-a6c5-1e6e64527dc4,2026-01-31 19:24:51,INV-Ev6064,42272288445,75202819095,Krishnagiri,8542,Operative secondary policy goods,1693.79,PCS,4594.42,280885.08,280885.08,280885.08,165.8321,165.8321,CN,0.1,INNSA1,0,0,4594.42,BOL-6114ZgwZ,True,,True,,0,1,1,0,0,0,TT,Indian Overseas Bank,657100,0.0,0.016357,0,0,0,4,0,20,2,0,0,1.8385429776896862,clean,0
11546820-2e8f-4c77-b3c7-67ad81c03f39,2025-06-26 18:04:24,INV-pZ1453,75202819095,27386365793,Erode,2601,Grass-roots static orchestration goods,9458.25,PCS,28807.11,1275.17,1275.17,1275.17,0.1348,0.1348,PK,0.9,INNSA1,0,0,28807.11,BOL-7945Zoka,True,True,True,,0,1,4,0,0,0,DA,Indian Overseas Bank,612487,0.0,22.590795,0,0,0,4,0,15,1,365,0,2.530029819883374,clean,0
316cc5be-117b-47d2-852f-c5d18a6df3cd,2024-10-27 07:07:05,INV-ys0678,94033373918,47538720838,Tiruppur,0803,Integrated asynchronous superstructure goods,7747.43,LTR,37213.48,3300.93,3300.93,3300.93,0.4261,0.4261,IR,0.98,INITP6,0,0,37213.48,BOL-4060Qbrk,True,True,True,,0,1,2,0,0,1,CAD,Punjab National Bank,567852,0.0,11.273646,0,0,0,4,0,16,3,1825,0,2.076687533833031,clean,0
27e04249-27e2-47f9-a021-dbfedc9bd717,2024-08-03 23:43:03,INV-BZ3955,97409850211,44656386166,Madurai,2601,Reactive user-facing circuit goods,6571.71,KG,16934.45,680.11,680.11,680.11,0.1035,0.1035,GB,0.1,INMAA4,0,0,16934.45,BOL-1223Mjoq,True,True,True,,0,1,1,0,0,1,TT,Punjab National Bank,701341,0.0,24.899503,0,0,0,4,0,4,6,1460,0,2.9698867251778975,clean,0
84921543-b839-4992-b64d-eb1244a15475,2025-07-04 23:35:31,INV-QB1969,80683822741,59718783461,Vellore,8542,Persevering bifurcated parallelism goods,4244.25,PCS,9983.21,522615.59,522615.59,522615.59,123.1351,123.1351,HK,0.45,INNSA1,0,0,9983.21,BOL-1182lmfn,True,True,True,SA,0,1,2,0,0,1,DA,ICICI Bank,001446,0.0,0.019102,0,0,0,4,0,3,5,2920,0,2.6046343045889717,clean,0
24328a9e-9ac9-49ff-8ef3-3a5714b657fe,2025-05-28 19:01:49,INV-Nk8947,97562266155,46341280502,Thanjavur,6204,Multi-channeled composite Graphic Interface goods,7723.63,PCS,10651.11,34519.48,34519.48,34519.48,4.4693,4.4693,MM,0.85,INNSA1,0,0,10651.11,BOL-5732PLeb,True,True,True,,0,0,4,0,0,0,TT,Federal Bank,484209,0.0,0.308554,0,0,0,5,0,17,3,2920,0,0.7071093816921727,clean,0
83f3576d-56bd-499c-ad99-228ac9fe347e,2025-05-05 00:17:52,INV-Fe2729,83514220350,80094394336,Namakkal,8542,mixed goods,4920.96,KG,0.0,968981.58,968981.58,968981.58,196.9092,196.9092,US,0.1,INNSA1,0,0,0.0,,,True,,,0,1,3,0,0,1,CAD,HDFC Bank,805919,0.0,0.0,0,1,0,2,0,2,9,3285,0,1.5588942662213454,ghost_shipment,1
f0509086-05c4-44af-8a89-69a2d3069faa,2025-08-15 23:25:57,INV-qK5057,48389505390,30386882321,Kancheepuram,6403,optimize user-centric e-commerce products,7852.22,MTR,9870.02,139193.24,75280.81,75280.81,17.7266,9.5872,KP,1.0,INNSA1,0,0,9870.02,BOL-2547qzFA,True,True,True,,0,1,1,0,0,3,TT,Union Bank of India,229192,84.9,0.070909,0,0,0,4,0,4,1,365,0,2.0023545513521346,over_invoicing,1
